17-Dec-73 -0.005554
18-Dec-73 0.022648
19-Dec-73 0.000096
20-Dec-73 -0.001760
21-Dec-73 -0.011327
24-Dec-73 -0.004788
26-Dec-73 0.027921
27-Dec-73 0.016059
28-Dec-73 -0.003513
31-Dec-73 0.003349
2-Jan-74 0.005242
3-Jan-74 0.029661
4-Jan-74 -0.000522
7-Jan-74 -0.003840
8-Jan-74 -0.017187
9-Jan-74 -0.031319
10-Jan-74 -0.013992
11-Jan-74 0.022318
14-Jan-74 -0.001545
15-Jan-74 0.007403
16-Jan-74 0.011448
17-Jan-74 0.018771
18-Jan-74 -0.019136
21-Jan-74 -0.000982
22-Jan-74 0.010344
23-Jan-74 0.008721
24-Jan-74 -0.009093
25-Jan-74 -0.004275
28-Jan-74 -0.007424
29-Jan-74 -0.000809
30-Jan-74 0.011733
31-Jan-74 -0.007851
1-Feb-74 -0.013570
4-Feb-74 -0.026590
5-Feb-74 -0.001047
6-Feb-74 0.004850
7-Feb-74 0.004657
8-Feb-74 -0.009729
11-Feb-74 -0.020112
12-Feb-74 0.003396
13-Feb-74 0.000298
14-Feb-74 0.003780
15-Feb-74 0.012841
19-Feb-74 -0.000951
20-Feb-74 0.014032
21-Feb-74 0.019012
22-Feb-74 0.010805
25-Feb-74 -0.005386
26-Feb-74 0.009549
27-Feb-74 0.004549
28-Feb-74 -0.003347
1-Mar-74 -0.010005
4-Mar-74 0.001479
5-Mar-74 0.022551
6-Mar-74 0.008517
7-Mar-74 -0.012263
8-Mar-74 0.010345
11-Mar-74 0.011844
12-Mar-74 -0.001497
13-Mar-74 0.005118
14-Mar-74 -0.002108
15-Mar-74 -0.002192
18-Mar-74 -0.015330
19-Mar-74 -0.007607
20-Mar-74 0.005498
21-Mar-74 0.003588
22-Mar-74 0.003038
25-Mar-74 0.003291
26-Mar-74 0.003019
27-Mar-74 -0.014157
28-Mar-74 -0.019307
29-Mar-74 -0.008978
1-Apr-74 -0.003779
2-Apr-74 0.003711
3-Apr-74 0.013489
4-Apr-74 0.001002
5-Apr-74 -0.013215
8-Apr-74 -0.008944
9-Apr-74 0.008191
10-Apr-74 -0.003696
